row_id,accepted
83422,1
83423,1
83424,1
83425,0
83426,1
83427,1
83428,0
83429,1
83430,0
83431,0
83432,1
83433,1
83434,1
83435,0
83436,1
83437,0
83438,1
83439,1
83440,0
83441,1
83442,1
83443,0
83444,0
83445,0
83446,1
83447,1
83448,0
83449,1
83450,0
83451,1
83452,1
83453,0
83454,0
83455,1
83456,0
83457,0
83458,1
83459,0
83460,1
83461,0
83462,0
83463,1
83464,1
83465,1
83466,0
83467,1
83468,1
83469,1
83470,0
83471,1
83472,0
83473,0
83474,0
83475,0
83476,1
83477,0
83478,1
83479,0
83480,1
83481,0
83482,0
83483,0
83484,0
83485,1
83486,1
83487,1
83488,1
83489,0
83490,0
83491,0
83492,0
83493,0
83494,1
83495,1
83496,0
83497,1
83498,0
83499,0
83500,1
83501,0
83502,0
83503,1
83504,1
83505,0
83506,1
83507,1
83508,0
83509,1
83510,1
83511,0
83512,1
83513,1
83514,1
83515,0
83516,0
83517,1
83518,0
83519,1
83520,0
83521,1
83522,1
83523,1
83524,0
83525,1
83526,0
83527,0
83528,0
83529,1
83530,1
83531,1
83532,1
83533,0
83534,1
83535,0
83536,0
83537,0
83538,1
83539,0
83540,1
83541,0
83542,1
83543,0
83544,0
83545,1
83546,1
83547,1
83548,1
83549,0
83550,1
83551,0
83552,0
83553,0
83554,0
83555,1
83556,0
83557,0
83558,1
83559,1
83560,1
83561,1
83562,1
83563,1
83564,1
83565,1
83566,1
83567,1
83568,0
83569,1
83570,0
83571,1
83572,0
83573,1
83574,0
83575,1
83576,0
83577,1
83578,0
83579,1
83580,0
83581,1
83582,1
83583,0
83584,0
83585,1
83586,0
83587,0
83588,0
83589,0
83590,0
83591,0
83592,0
83593,1
83594,0
83595,1
83596,1
83597,1
83598,1
83599,0
83600,1
83601,0
83602,1
83603,0
83604,1
83605,1
83606,1
83607,0
83608,1
83609,0
83610,0
83611,1
83612,1
83613,0
83614,1
83615,1
83616,0
83617,0
83618,1
83619,1
83620,1
83621,0
83622,0
83623,0
83624,1
83625,0
83626,0
83627,1
83628,1
83629,1
83630,1
83631,1
83632,1
83633,1
83634,1
83635,1
83636,0
83637,1
83638,1
83639,0
83640,0
83641,1
83642,0
83643,1
83644,1
83645,0
83646,0
83647,0
83648,0
83649,1
83650,1
83651,1
83652,1
83653,1
83654,1
83655,0
83656,1
83657,1
83658,0
83659,1
83660,1
83661,0
83662,1
83663,1
83664,0
83665,1
83666,0
83667,0
83668,1
83669,1
83670,0
83671,0
83672,1
83673,0
83674,1
83675,0
83676,1
83677,0
83678,1
83679,1
83680,1
83681,0
83682,1
83683,1
83684,0
83685,0
83686,0
83687,0
83688,1
83689,1
83690,1
83691,0
83692,0
83693,0
83694,0
83695,1
83696,0
83697,0
83698,0
83699,1
83700,0
83701,1
83702,1
83703,0
83704,0
83705,1
83706,0
83707,0
83708,0
83709,1
83710,1
83711,1
83712,1
83713,0
83714,0
83715,1
83716,0
83717,1
83718,1
83719,0
83720,1
83721,1
83722,1
83723,0
83724,0
83725,1
83726,0
83727,0
83728,0
83729,1
83730,1
83731,1
83732,1
83733,0
83734,0
83735,1
83736,0
83737,0
83738,1
83739,1
83740,1
83741,0
83742,0
83743,0
83744,1
83745,1
83746,0
83747,1
83748,1
83749,0
83750,1
83751,0
83752,0
83753,1
83754,1
83755,0
83756,0
83757,0
83758,1
83759,1
83760,0
83761,0
83762,0
83763,1
83764,1
83765,0
83766,0
83767,1
83768,0
83769,0
83770,0
83771,1
83772,1
83773,1
83774,1
83775,0
83776,0
83777,0
83778,0
83779,0
83780,1
83781,0
83782,1
83783,1
83784,1
83785,1
83786,1
83787,0
83788,1
83789,1
83790,0
83791,1
83792,1
83793,0
83794,1
83795,1
83796,1
83797,0
83798,1
83799,1
83800,1
83801,1
83802,1
83803,1
83804,0
83805,0
83806,0
83807,1
83808,0
83809,0
83810,0
83811,0
83812,1
83813,0
83814,0
83815,1
83816,0
83817,1
83818,0
83819,0
83820,1
83821,0
83822,0
83823,1
83824,0
83825,1
83826,0
83827,0
83828,1
83829,0
83830,0
83831,1
83832,1
83833,0
83834,1
83835,1
83836,0
83837,0
83838,0
83839,0
83840,1
83841,1
83842,0
83843,1
83844,0
83845,1
83846,1
83847,1
83848,1
83849,0
83850,0
83851,0
83852,1
83853,1
83854,0
83855,1
83856,0
83857,1
83858,0
83859,1
83860,0
83861,0
83862,1
83863,1
83864,1
83865,1
83866,0
83867,0
83868,1
83869,1
83870,1
83871,0
83872,0
83873,0
83874,1
83875,0
83876,1
83877,1
83878,1
83879,0
83880,1
83881,1
83882,0
83883,1
83884,1
83885,0
83886,0
83887,1
83888,1
83889,0
83890,1
83891,0
83892,1
83893,1
83894,0
83895,1
83896,0
83897,1
83898,0
83899,0
83900,1
83901,0
83902,1
83903,1
83904,1
83905,0
83906,1
83907,0
83908,1
83909,1
83910,0
83911,1
83912,1
83913,0
83914,1
83915,1
83916,0
83917,1
83918,0
83919,0
83920,1
83921,1
83922,0
83923,0
83924,1
83925,0
83926,0
83927,0
83928,0
83929,0
83930,0
83931,0
83932,1
83933,1
83934,1
83935,1
83936,1
83937,0
83938,0
83939,0
83940,0
83941,1
83942,0
83943,1
83944,0
83945,0
83946,0
83947,1
83948,0
83949,0
83950,0
83951,1
83952,1
83953,0
83954,0
83955,0
83956,0
83957,1
83958,0
83959,1
83960,1
83961,0
83962,0
83963,0
83964,1
83965,1
83966,0
83967,1
83968,1
83969,1
83970,0
83971,0
83972,1
83973,1
83974,1
83975,1
83976,1
83977,0
83978,1
83979,1
83980,1
83981,0
83982,1
83983,0
83984,1
83985,1
83986,0
83987,1
83988,0
83989,1
83990,1
83991,1
83992,0
83993,1
83994,0
83995,0
83996,1
83997,1
83998,0
83999,0
84000,0
84001,1
84002,0
84003,1
84004,1
84005,0
84006,1
84007,1
84008,1
84009,0
84010,1
84011,1
84012,0
84013,1
84014,0
84015,1
84016,1
84017,1
84018,1
84019,1
84020,1
84021,1
84022,1
84023,1
84024,0
84025,1
84026,0
84027,1
84028,0
84029,1
84030,0
84031,1
84032,0
84033,0
84034,1
84035,0
84036,0
84037,0
84038,0
84039,0
84040,1
84041,1
84042,1
84043,0
84044,0
84045,0
84046,1
84047,1
84048,1
84049,1
84050,0
84051,0
84052,1
84053,1
84054,1
84055,1
84056,1
84057,1
84058,1
84059,0
84060,1
84061,0
84062,1
84063,1
84064,0
84065,0
84066,0
84067,0
84068,1
84069,1
84070,1
84071,0
84072,0
84073,0
84074,0
84075,0
84076,1
84077,1
84078,0
84079,0
84080,1
84081,1
84082,1
84083,0
84084,0
84085,1
84086,0
84087,1
84088,1
84089,1
84090,0
84091,1
84092,1
84093,1
84094,0
84095,1
84096,0
84097,1
84098,1
84099,1
84100,1
84101,0
84102,0
84103,1
84104,0
84105,1
84106,0
84107,1
84108,0
84109,0
84110,0
84111,0
84112,1
84113,0
84114,1
84115,1
84116,0
84117,0
84118,0
84119,0
84120,1
84121,0
84122,1
84123,1
84124,1
84125,0
84126,1
84127,0
84128,0
84129,1
84130,0
84131,0
84132,1
84133,1
84134,0
84135,0
84136,0
84137,1
84138,1
84139,0
84140,0
84141,1
84142,1
84143,1
84144,1
84145,1
84146,0
84147,1
84148,0
84149,0
84150,1
84151,1
84152,0
84153,0
84154,0
84155,0
84156,0
84157,1
84158,0
84159,1
84160,1
84161,1
84162,0
84163,0
84164,1
84165,1
84166,0
84167,0
84168,0
84169,1
84170,1
84171,1
84172,0
84173,0
84174,1
84175,1
84176,0
84177,0
84178,0
84179,1
84180,0
84181,1
84182,1
84183,1
84184,0
84185,1
84186,0
84187,1
84188,0
84189,1
84190,1
84191,0
84192,0
84193,1
84194,0
84195,0
84196,0
84197,1
84198,1
84199,0
84200,0
84201,1
84202,0
84203,1
84204,1
84205,1
84206,0
84207,1
84208,0
84209,0
84210,1
84211,0
84212,0
84213,1
84214,0
84215,0
84216,0
84217,0
84218,0
84219,1
84220,1
84221,0
84222,1
84223,0
84224,0
84225,1
84226,0
84227,0
84228,0
84229,1
84230,0
84231,0
84232,0
84233,0
84234,0
84235,0
84236,0
84237,1
84238,1
84239,0
84240,1
84241,0
84242,1
84243,0
84244,0
84245,0
84246,0
84247,1
84248,0
84249,1
84250,0
84251,0
84252,1
84253,1
84254,1
84255,1
84256,0
84257,0
84258,0
84259,1
84260,0
84261,1
84262,1
84263,1
84264,0
84265,0
84266,1
84267,0
84268,1
84269,1
84270,0
84271,1
84272,0
84273,1
84274,0
84275,0
84276,0
84277,1
84278,1
84279,1
84280,0
84281,0
84282,0
84283,1
84284,1
84285,1
84286,0
84287,1
84288,0
84289,1
84290,1
84291,0
84292,0
84293,0
84294,1
84295,1
84296,0
84297,1
84298,1
84299,0
84300,1
84301,0
84302,1
84303,0
84304,1
84305,0
84306,0
84307,0
84308,0
84309,1
84310,0
84311,1
84312,0
84313,1
84314,1
84315,1
84316,1
84317,1
84318,0
84319,0
84320,0
84321,1
84322,1
84323,0
84324,1
84325,0
84326,0
84327,0
84328,1
84329,0
84330,0
84331,0
84332,0
84333,0
84334,1
84335,1
84336,0
84337,1
84338,0
84339,1
84340,1
84341,1
84342,1
84343,0
84344,1
84345,0
84346,1
84347,0
84348,1
84349,0
84350,0
84351,1
84352,1
84353,1
84354,0
84355,1
84356,1
84357,0
84358,1
84359,1
84360,1
84361,1
84362,0
84363,1
84364,1
84365,1
84366,1
84367,1
84368,0
84369,0
84370,0
84371,0
84372,0
84373,0
84374,1
84375,1
84376,0
84377,1
84378,0
84379,0
84380,0
84381,1
84382,1
84383,1
84384,1
84385,0
84386,1
84387,0
84388,1
84389,1
84390,0
84391,1
84392,0
84393,1
84394,0
84395,0
84396,0
84397,1
84398,1
84399,1
84400,0
84401,1
84402,1
84403,1
84404,1
84405,0
84406,0
84407,0
84408,1
84409,0
84410,0
84411,0
84412,1
84413,0
84414,0
84415,1
84416,1
84417,0
84418,1
84419,0
84420,1
84421,0
84422,0
84423,0
84424,0
84425,1
84426,1
84427,1
84428,1
84429,1
84430,0
84431,1
84432,1
84433,1
84434,1
84435,1
84436,0
84437,1
84438,0
84439,0
84440,0
84441,0
84442,0
84443,1
84444,0
84445,1
84446,0
84447,0
84448,0
84449,1
84450,0
84451,1
84452,1
84453,1
84454,1
84455,0
84456,1
84457,1
84458,0
84459,1
84460,0
84461,1
84462,0
84463,0
84464,0
84465,0
84466,1
84467,0
84468,0
84469,0
84470,1
84471,0
84472,1
84473,1
84474,0
84475,0
84476,1
84477,1
84478,1
84479,0
84480,1
84481,0
84482,0
84483,0
84484,1
84485,0
84486,0
84487,0
84488,0
84489,1
84490,1
84491,0
84492,0
84493,0
84494,1
84495,1
84496,0
84497,0
84498,0
84499,0
84500,0
84501,0
84502,0
84503,1
84504,0
84505,1
84506,1
84507,0
84508,0
84509,1
84510,1
84511,1
84512,1
84513,1
84514,1
84515,1
84516,1
84517,0
84518,0
84519,0
84520,1
84521,1
84522,1
84523,0
84524,0
84525,1
84526,0
84527,0
84528,1
84529,0
84530,1
84531,1
84532,1
84533,1
84534,0
84535,1
84536,1
84537,1
84538,0
84539,1
84540,1
84541,0
84542,1
84543,0
84544,1
84545,0
84546,0
84547,0
84548,1
84549,1
84550,0
84551,1
84552,1
84553,0
84554,1
84555,1
84556,0
84557,1
84558,1
84559,1
84560,0
84561,0
84562,1
84563,0
84564,1
84565,0
84566,0
84567,1
84568,1
84569,1
84570,0
84571,1
84572,1
84573,1
84574,0
84575,0
84576,1
84577,0
84578,0
84579,0
84580,1
84581,0
84582,1
84583,0
84584,1
84585,1
84586,1
84587,1
84588,0
84589,0
84590,1
84591,0
84592,0
84593,1
84594,1
84595,0
84596,0
84597,0
84598,0
84599,1
84600,0
84601,0
84602,1
84603,1
84604,1
84605,1
84606,1
84607,1
84608,0
84609,0
84610,0
84611,0
84612,0
84613,1
84614,1
84615,0
84616,0
84617,0
84618,0
84619,0
84620,1
84621,1
84622,1
84623,0
84624,0
84625,0
84626,1
84627,1
84628,1
84629,1
84630,0
84631,0
84632,0
84633,1
84634,0
84635,0
84636,1
84637,0
84638,1
84639,0
84640,0
84641,0
84642,0
84643,0
84644,1
84645,1
84646,1
84647,1
84648,1
84649,1
84650,0
84651,0
84652,1
84653,0
84654,0
84655,0
84656,1
84657,0
84658,0
84659,1
84660,1
84661,0
84662,0
84663,1
84664,1
84665,1
84666,1
84667,0
84668,1
84669,0
84670,0
84671,0
84672,1
84673,1
84674,0
84675,0
84676,1
84677,1
84678,0
84679,1
84680,1
84681,1
84682,0
84683,1
84684,1
84685,0
84686,0
84687,1
84688,0
84689,0
84690,0
84691,0
84692,1
84693,1
84694,0
84695,1
84696,0
84697,0
84698,0
84699,0
84700,0
84701,1
84702,0
84703,1
84704,1
84705,0
84706,0
84707,1
84708,0
84709,0
84710,0
84711,0
84712,0
84713,0
84714,1
84715,1
84716,1
84717,0
84718,1
84719,1
84720,1
84721,1
84722,0
84723,1
84724,0
84725,1
84726,0
84727,0
84728,1
84729,1
84730,1
84731,0
84732,1
84733,1
84734,1
84735,0
84736,1
84737,1
84738,0
84739,1
84740,0
84741,1
84742,0
84743,1
84744,1
84745,1
84746,1
84747,0
84748,1
84749,0
84750,0
84751,0
84752,0
84753,1
84754,0
84755,0
84756,0
84757,0
84758,1
84759,0
84760,1
84761,1
84762,0
84763,0
84764,0
84765,0
84766,0
84767,0
84768,0
84769,0
84770,1
84771,1
84772,1
84773,0
84774,1
84775,0
84776,1
84777,0
84778,0
84779,0
84780,1
84781,1
84782,1
84783,0
84784,1
84785,0
84786,1
84787,0
84788,1
84789,0
84790,0
84791,0
84792,0
84793,0
84794,0
84795,1
84796,0
84797,0
84798,1
84799,0
84800,1
84801,0
84802,0
84803,0
84804,1
84805,1
84806,0
84807,0
84808,0
84809,1
84810,1
84811,0
84812,0
84813,1
84814,0
84815,1
84816,1
84817,1
84818,1
84819,0
84820,1
84821,1
84822,1
84823,0
84824,1
84825,1
84826,1
84827,0
84828,1
84829,1
84830,1
84831,0
84832,0
84833,0
84834,0
84835,0
84836,0
84837,0
84838,1
84839,0
84840,1
84841,1
84842,0
84843,1
84844,0
84845,1
84846,0
84847,0
84848,1
84849,0
84850,0
84851,1
84852,0
84853,1
84854,0
84855,1
84856,0
84857,0
84858,0
84859,0
84860,0
84861,0
84862,0
84863,1
84864,0
84865,0
84866,1
84867,1
84868,1
84869,0
84870,1
84871,0
84872,1
84873,0
84874,1
84875,0
84876,0
84877,0
84878,1
84879,0
84880,0
84881,0
84882,0
84883,0
84884,1
84885,0
84886,0
84887,1
84888,1
84889,0
84890,1
84891,0
84892,1
84893,1
84894,0
84895,1
84896,0
84897,0
84898,1
84899,1
84900,1
84901,0
84902,0
84903,0
84904,0
84905,0
84906,1
84907,1
84908,1
84909,1
84910,1
84911,1
84912,0
84913,1
84914,0
84915,1
84916,1
84917,0
84918,0
84919,0
84920,1
84921,1
84922,0
84923,0
84924,1
84925,1
84926,0
84927,0
84928,0
84929,1
84930,0
84931,1
84932,0
84933,1
84934,1
84935,0
84936,0
84937,1
84938,1
84939,0
84940,0
84941,0
84942,0
84943,0
84944,0
84945,0
84946,0
84947,0
84948,0
84949,1
84950,1
84951,0
84952,1
84953,1
84954,0
84955,0
84956,0
84957,1
84958,0
84959,1
84960,0
84961,1
84962,1
84963,1
84964,1
84965,0
84966,1
84967,1
84968,1
84969,1
84970,1
84971,0
84972,1
84973,1
84974,1
84975,1
84976,1
84977,1
84978,0
84979,1
84980,0
84981,0
84982,0
84983,0
84984,0
84985,0
84986,0
84987,1
84988,0
84989,0
84990,1
84991,0
84992,1
84993,0
84994,1
84995,0
84996,1
84997,0
84998,1
84999,0
85000,0
85001,0
85002,0
85003,1
85004,0
85005,0
85006,0
85007,1
85008,1
85009,0
85010,0
85011,0
85012,1
85013,1
85014,1
85015,1
85016,1
85017,1
85018,1
85019,0
85020,0
85021,1
85022,0
85023,0
85024,0
85025,1
85026,1
85027,1
85028,1
85029,1
85030,1
85031,0
85032,0
85033,1
85034,0
85035,1
85036,1
85037,0
85038,1
85039,1
85040,0
85041,1
85042,1
85043,1
85044,1
85045,0
85046,0
85047,0
85048,1
85049,1
85050,1
85051,1
85052,0
85053,0
85054,1
85055,1
85056,1
85057,0
85058,0
85059,0
85060,0
85061,1
85062,0
85063,1
85064,1
85065,1
85066,0
85067,0
85068,0
85069,0
85070,0
85071,0
85072,0
85073,1
85074,1
85075,1
85076,1
85077,0
85078,1
85079,0
85080,1
85081,0
85082,0
85083,0
85084,1
85085,0
85086,0
85087,0
85088,0
85089,1
85090,0
85091,1
85092,0
85093,0
85094,1
85095,0
85096,0
85097,1
85098,1
85099,0
85100,0
85101,0
85102,1
85103,0
85104,0
85105,1
85106,1
85107,1
85108,0
85109,0
85110,0
85111,0
85112,1
85113,1
85114,1
85115,0
85116,1
85117,1
85118,1
85119,1
85120,0
85121,1
85122,1
85123,0
85124,0
85125,0
85126,0
85127,1
85128,1
85129,1
85130,0
85131,1
85132,0
85133,0
85134,1
85135,0
85136,1
85137,0
85138,1
85139,0
85140,1
85141,1
85142,1
85143,0
85144,0
85145,0
85146,0
85147,1
85148,1
85149,1
85150,1
85151,1
85152,0
85153,0
85154,0
85155,1
85156,1
85157,1
85158,0
85159,0
85160,0
85161,1
85162,0
85163,0
85164,0
85165,0
85166,1
85167,1
85168,1
85169,1
85170,1
85171,0
85172,0
85173,0
85174,1
85175,0
85176,1
85177,1
85178,0
85179,0
85180,0
85181,0
85182,1
85183,0
85184,0
85185,0
85186,0
85187,0
85188,1
85189,1
85190,1
85191,1
85192,1
85193,0
85194,0
85195,0
85196,1
85197,0
85198,0
85199,0
85200,1
85201,1
85202,1
85203,1
85204,0
85205,1
85206,1
85207,0
85208,1
85209,1
85210,1
85211,0
85212,0
85213,0
85214,0
85215,1
85216,0
85217,0
85218,1
85219,1
85220,1
85221,0
85222,0
85223,1
85224,1
85225,0
85226,0
85227,0
85228,0
85229,0
85230,0
85231,0
85232,0
85233,1
85234,0
85235,1
85236,1
85237,0
85238,0
85239,0
85240,1
85241,1
85242,0
85243,1
85244,0
85245,1
85246,0
85247,0
85248,1
85249,0
85250,0
85251,0
85252,1
85253,0
85254,1
85255,1
85256,0
85257,0
85258,1
85259,1
85260,0
85261,1
85262,0
85263,0
85264,0
85265,0
85266,1
85267,0
85268,0
85269,0
85270,1
85271,0
85272,0
85273,1
85274,0
85275,1
85276,0
85277,1
85278,1
85279,0
85280,0
85281,0
85282,0
85283,1
85284,0
85285,1
85286,1
85287,0
85288,1
85289,1
85290,1
85291,0
85292,0
85293,1
85294,1
85295,1
85296,1
85297,1
85298,1
85299,0
85300,0
85301,1
85302,1
85303,1
85304,1
85305,1
85306,1
85307,1
85308,1
85309,1
85310,0
85311,1
85312,0
85313,0
85314,0
85315,1
85316,1
85317,1
85318,0
85319,0
85320,1
85321,0
85322,1
85323,1
85324,1
85325,0
85326,1
85327,1
85328,0
85329,0
85330,1
85331,1
85332,1
85333,0
85334,0
85335,0
85336,0
85337,0
85338,1
85339,1
85340,0
85341,0
85342,0
85343,1
85344,1
85345,1
85346,0
85347,0
85348,0
85349,0
85350,0
85351,0
85352,1
85353,1
85354,1
85355,0
85356,1
85357,1
85358,1
85359,1
85360,1
85361,0
85362,1
85363,0
85364,1
85365,1
85366,0
85367,0
85368,1
85369,0
85370,0
85371,1
85372,0
85373,0
85374,1
85375,0
85376,1
85377,0
85378,0
85379,0
85380,1
85381,0
85382,0
85383,0
85384,1
85385,1
85386,1
85387,0
85388,1
85389,1
85390,0
85391,1
85392,0
85393,1
85394,0
85395,0
85396,1
85397,1
85398,0
85399,1
85400,0
85401,0
85402,0
85403,0
85404,1
85405,1
85406,1
85407,1
85408,1
85409,0
85410,0
85411,1
85412,1
85413,0
85414,1
85415,0
85416,1
85417,1
85418,1
85419,0
85420,0
85421,0
85422,0
85423,1
85424,0
85425,1
85426,1
85427,0
85428,1
85429,0
85430,0
85431,1
85432,0
85433,0
85434,1
85435,1
85436,1
85437,1
85438,1
85439,1
85440,1
85441,1
85442,1
85443,0
85444,0
85445,1
85446,0
85447,1
85448,0
85449,1
85450,0
85451,0
85452,1
85453,1
85454,0
85455,1
85456,1
85457,0
85458,1
85459,0
85460,0
85461,0
85462,0
85463,0
85464,0
85465,1
85466,1
85467,0
85468,0
85469,1
85470,0
85471,0
85472,0
85473,1
85474,0
85475,1
85476,0
85477,0
85478,1
85479,1
85480,0
85481,0
85482,0
85483,1
85484,0
85485,0
85486,1
85487,0
85488,0
85489,0
85490,0
85491,1
85492,0
85493,1
85494,0
85495,1
85496,0
85497,0
85498,1
85499,0
85500,0
85501,0
85502,1
85503,0
85504,0
85505,0
85506,1
85507,1
85508,0
85509,1
85510,1
85511,1
85512,1
85513,0
85514,0
85515,1
85516,1
85517,1
85518,0
85519,0
85520,1
85521,0
85522,1
85523,0
85524,0
85525,1
85526,0
85527,1
85528,1
85529,1
85530,0
85531,0
85532,1
85533,1
85534,1
85535,0
85536,1
85537,0
85538,1
85539,0
85540,1
85541,1
85542,0
85543,1
85544,0
85545,0
85546,0
85547,1
85548,1
85549,1
85550,1
85551,0
85552,1
85553,1
85554,1
85555,1
85556,0
85557,1
85558,0
85559,1
85560,1
85561,0
85562,1
85563,0
85564,0
85565,1
85566,0
85567,0
85568,0
85569,0
85570,1
85571,0
85572,0
85573,1
85574,0
85575,0
85576,0
85577,0
85578,0
85579,0
85580,0
85581,0
85582,1
85583,0
85584,0
85585,1
85586,0
85587,1
85588,1
85589,0
85590,1
85591,1
85592,0
85593,1
85594,1
85595,1
85596,0
85597,0
85598,1
85599,0
85600,0
85601,1
85602,1
85603,1
85604,1
85605,0
85606,1
85607,0
85608,0
85609,0
85610,1
85611,1
85612,1
85613,0
85614,0
85615,0
85616,1
85617,1
85618,1
85619,0
85620,1
85621,1
85622,1
85623,0
85624,0
85625,1
85626,1
85627,0
85628,1
85629,1
85630,1
85631,0
85632,0
85633,0
85634,1
85635,0
85636,0
85637,1
85638,1
85639,1
85640,0
85641,1
85642,0
85643,1
85644,0
85645,0
85646,1
85647,1
85648,1
85649,0
85650,0
85651,1
85652,1
85653,0
85654,0
85655,0
85656,1
85657,0
85658,1
85659,1
85660,0
85661,1
85662,1
85663,0
85664,0
85665,1
85666,0
85667,1
85668,0
85669,0
85670,0
85671,0
85672,1
85673,1
85674,1
85675,1
85676,1
85677,0
85678,1
85679,0
85680,1
85681,0
85682,1
85683,0
85684,0
85685,1
85686,0
85687,0
85688,0
85689,1
85690,0
85691,0
85692,1
85693,0
85694,1
85695,0
85696,0
85697,0
85698,1
85699,0
85700,0
85701,1
85702,1
85703,0
85704,1
85705,0
85706,1
85707,1
85708,0
85709,1
85710,1
85711,0
85712,1
85713,0
85714,0
85715,1
85716,0
85717,0
85718,1
85719,0
85720,0
85721,0
85722,0
85723,1
85724,0
85725,1
85726,0
85727,1
85728,1
85729,1
85730,0
85731,1
85732,0
85733,1
85734,1
85735,1
85736,1
85737,1
85738,0
85739,1
85740,1
85741,0
85742,0
85743,1
85744,1
85745,1
85746,1
85747,0
85748,0
85749,0
85750,0
85751,1
85752,1
85753,0
85754,0
85755,1
85756,1
85757,1
85758,1
85759,1
85760,0
85761,0
85762,1
85763,1
85764,0
85765,0
85766,1
85767,1
85768,0
85769,0
85770,0
85771,1
85772,1
85773,0
85774,0
85775,1
85776,1
85777,1
85778,1
85779,1
85780,1
85781,0
85782,0
85783,1
85784,0
85785,1
85786,0
85787,0
85788,0
85789,0
85790,0
85791,1
85792,0
85793,1
85794,1
85795,1
85796,1
85797,0
85798,0
85799,0
85800,1
85801,0
85802,1
85803,1
85804,1
85805,0
85806,1
85807,0
85808,0
85809,1
85810,1
85811,0
85812,0
85813,1
85814,0
85815,0
85816,1
85817,0
85818,0
85819,0
85820,1
85821,0
85822,0
85823,0
85824,1
85825,1
85826,0
85827,0
85828,1
85829,0
85830,0
85831,1
85832,1
85833,0
85834,0
85835,1
85836,1
85837,0
85838,0
85839,1
85840,1
85841,1
85842,0
85843,0
85844,1
85845,1
85846,0
85847,1
85848,0
85849,1
85850,1
85851,1
85852,0
85853,1
85854,1
85855,0
85856,1
85857,0
85858,0
85859,1
85860,1
85861,0
85862,1
85863,1
85864,0
85865,1
85866,1
85867,0
85868,0
85869,1
85870,1
85871,0
85872,1
85873,1
85874,0
85875,0
85876,0
85877,1
85878,1
85879,0
85880,1
85881,0
85882,1
85883,0
85884,0
85885,1
85886,1
85887,0
85888,1
85889,1
85890,0
85891,0
85892,1
85893,0
85894,0
85895,0
85896,0
85897,1
85898,1
85899,1
85900,1
85901,0
85902,0
85903,0
85904,1
85905,0
85906,0
85907,1
85908,0
85909,1
85910,1
85911,0
85912,1
85913,1
85914,1
85915,0
85916,1
85917,1
85918,1
85919,1
85920,1
85921,0
85922,1
85923,1
85924,1
85925,1
85926,1
85927,0
85928,1
85929,1
85930,1
85931,0
85932,1
85933,0
85934,1
85935,0
85936,1
85937,1
85938,0
85939,1
85940,0
85941,1
85942,0
85943,1
85944,0
85945,0
85946,0
85947,1
85948,0
85949,1
85950,1
85951,1
85952,1
85953,0
85954,1
85955,0
85956,0
85957,1
85958,0
85959,1
85960,0
85961,0
85962,0
85963,1
85964,1
85965,1
85966,1
85967,0
85968,0
85969,1
85970,1
85971,1
85972,1
85973,0
85974,0
85975,1
85976,1
85977,0
85978,1
85979,0
85980,1
85981,1
85982,1
85983,1
85984,0
85985,1
85986,0
85987,0
85988,0
85989,1
85990,1
85991,0
85992,1
85993,0
85994,1
85995,0
85996,1
85997,1
85998,0
85999,0
86000,1
86001,0
86002,1
86003,1
86004,1
86005,1
86006,1
86007,0
86008,1
86009,0
86010,0
86011,0
86012,1
86013,1
86014,1
86015,1
86016,0
86017,0
86018,1
86019,0
86020,0
86021,1
86022,1
86023,0
86024,0
86025,1
86026,0
86027,1
86028,1
86029,1
86030,0
86031,0
86032,0
86033,1
86034,0
86035,0
86036,0
86037,1
86038,1
86039,1
86040,0
86041,1
86042,1
86043,1
86044,0
86045,0
86046,1
86047,1
86048,0
86049,1
86050,0
86051,1
86052,1
86053,0
86054,0
86055,1
86056,1
86057,1
86058,1
86059,0
86060,1
86061,0
86062,0
86063,0
86064,0
86065,1
86066,1
86067,1
86068,1
86069,1
86070,0
86071,1
86072,0
86073,0
86074,0
86075,0
86076,1
86077,1
86078,1
86079,0
86080,1
86081,1
86082,0
86083,0
86084,0
86085,1
86086,1
86087,0
86088,1
86089,0
86090,1
86091,1
86092,0
86093,1
86094,1
86095,0
86096,0
86097,1
86098,1
86099,0
86100,1
86101,1
86102,1
86103,0
86104,0
86105,1
86106,0
86107,0
86108,0
86109,0
86110,0
86111,1
86112,1
86113,1
86114,1
86115,0
86116,0
86117,0
86118,0
86119,0
86120,1
86121,0
86122,0
86123,0
86124,0
86125,0
86126,0
86127,0
86128,1
86129,1
86130,0
86131,0
86132,0
86133,1
86134,0
86135,0
86136,0
86137,1
86138,1
86139,1
86140,1
86141,1
86142,1
86143,1
86144,1
86145,0
86146,1
86147,1
86148,1
86149,1
86150,1
86151,0
86152,1
86153,1
86154,0
86155,0
86156,1
86157,0
86158,1
86159,1
86160,0
86161,0
86162,1
86163,0
86164,1
86165,0
86166,1
86167,1
86168,1
86169,0
86170,0
86171,1
86172,1
86173,1
86174,1
86175,1
86176,0
86177,1
86178,0
86179,1
86180,1
86181,1
86182,0
86183,0
86184,0
86185,1
86186,0
86187,1
86188,1
86189,0
86190,1
86191,1
86192,1
86193,1
86194,0
86195,1
86196,0
86197,1
86198,0
86199,0
86200,0
86201,0
86202,0
86203,1
86204,1
86205,0
86206,1
86207,0
86208,1
86209,0
86210,1
86211,0
86212,0
86213,1
86214,0
86215,1
86216,1
86217,0
86218,1
86219,0
